Bratislavský kraj,,, 
,,, 
Bratislava - obvod č. 1,,, 
,,, 
Ladislav Szakó,SaS,805, 
Ladislav Estefán,"MOST-HÍD, SZ",743, 
Pavol Krokoš,EDS,732, 
Pavol Kalinský,"KDH, SDKÚ-DS",704, 
Mikuláš Šupín,"HZD, SNS",703, 
Miroslav Macko,SaS,703, 
Štefan Juhász,NEKA,682, 
Pavel Balážik,NEKA,646, 
Ján Kolpaský,"MOST-HÍD, SZ",638, 
Viliam Linduška,NEKA,635, 
Ján Bystrianský,NEKA,548, 
Karol Dovala,NEKA,487, 
Ján Karman,KSS,444, 
Slávka Brijáková,ZRS,411, 
Pavol Rapco,"MOST-HÍD, SZ",391, 
Róbert Motoška,SaS,386, 
Ľudovít Šimonides,EDS,294, 
Ján Fanči,KSS,282, 
Viera Dzúrová,KSS,247, 
Radoslav Čičmanec,"ASV, DS, SF",244, 
Ladislav Rácz,SRK,241, 
Jozef Kramec,SaS,234, 
Ivan Káka,EDS,233, 
Ondrej Mács,EDS,229, 
Ondrej Drugda,SĽS,219, 
Jana Ťažká,"KDS, OKS",212, 
Krasimír Damjanov,"KDS, OKS",189, 
Marián Šulek,KSS,158, 
Barnabáš Rusnák,"KDS, OKS",146, 
Andrea Peťková,ÚSVIT,136, 
František Kelemen,SĽS,132, 
Peter Kováč,EDS,129, 
Ľubomír Poltársky,NEKA,119, 
Veronika Hanová,ÚSVIT,117, 
Marta Ulická,"KDS, OKS",115, 
Peter Miticzky,ZRS,105, 
Juraj Miško,LIGA,99, 
Simona Tomeková,ÚSVIT,86, 
Monika Strigačová,ÚSVIT,78, 
Pavel Galamb,SRK,78, 
Lívia Mikulková,ÚSVIT,64, 
Peter Pánik,SĽS,55, 
,,, 
Obvod Poltár,,, 
,,, 
Andrea Baníková,NEKA,1 278, 
Igor Čepko,ND,1 040, 
Jozef Žilík,"ĽS-HZDS, SMER",1 014, 
Pavel Gavalec,"HZD, SNS",686, 
Daniel Kamas,NEKA,684, 
Vladimír Sendrei,NEKA,605, 
Pavel Rončák,"ĽS-HZDS, SMER",604, 
Peter Uhrin,"ASV, DS, SF",373, 
Dušan Zdechovan,NEKA,342, 
Peter Katona,KSS,230, 
Edita Grekčová,KSS,164, 
Marta Imreová,ÚSVIT,162, 
Peter Štefanik,SaS,162, 
Jana Lásková,ÚSVIT,100, 
Marian Kojnok,ZRS,96, 
Ján Matúš,SĽS,73, 
,,, 
Obvod Revúca,,, 
,,, 
Milan Kolesár,"KDH, SDKÚ-DS",1 441, 
Tibor Maťaš,"KDH, SDKÚ-DS",1 346, 
Ivan Mrázik,"ĽS-HZDS, SMER",1 246, 
Gerhard Majling,"ĽS-HZDS, SMER",1 200, 
Zoltán Antal,"MOST-HÍD, SZ",1 062, 
Lajos Csolti,SMK-MKP,1 012, 
Ladislav Dubovský,NEKA,949, 
István Hunyák,SMK-MKP,791, 
Emil Samko,RIS,724, 
Ladislav Iván,NEKA,527, 
Ján Gabaj,NEKA,509, 
Adriana Rusová,"ASV, DS, SF",454, 
Miroslav Šestina,SDĽ,450, 
Peter Miko,ND,441, 
Jaroslav Gočaltovský,"ASV, DS, SF",407, 
Ivan Ligárt,NEKA,360, 
Gyula Mészáros,NEKA,358, 
Juraj Daniš,SaS,353, 
Vladimír Pavlík,NEKA,330, 
Mária Vinczeová,"MOST-HÍD, SZ",297, 
Ján Bobonšic,NEKA,246, 
Pavel Pásztor,"KDH, SDKÚ-DS",244, 
Róbert Ševčík,"HZD, SNS",207, 
Ján Javor,"HZD, SNS",201, 
Martin Bosý,ZRS,173, 
Vojtech Šípoš,KSS,165, 
Dušan Ďuriška,SĽS,159, 
Mária Žigová,SRK,114, 
Gabriel Koós,SaS,100, 
Danica Bencová,LIGA,94, 
Koloman Tóth,NEKA,82, 
Alena Žigová,ZRS,76, 
Iveta Majtánová,ÚSVIT,60, 
Mária Holloková,ÚSVIT,54, 
,,, 
Obvod Rimavská Sobota,,, 
,,, 
Peter Korcsog,SMK-MKP,2 953, 
Ladislav Rigó,SMK-MKP,2 948, 
Štefan Cifruš,EDS,2 745, 
Márta Stubendek,SMK-MKP,2 694, 
Zoltán Mács,SMK-MKP,2 634, 
Jozef Šimko,"HZD, SNS",2 395, 
Jaroslav Bagačka,NEKA,2 307, 
Jozef Hunyák,"MOST-HÍD, SZ",2 283, 
Ida Melichová,"ĽS-HZDS, SMER",2 186, 
Silvia Vargová,"MOST-HÍD, SZ",1 991, 
Ladislav Lang,"MOST-HÍD, SZ",1 798, 
Peter Gulik,NEKA,1 707, 
Pavel Koncoš,ND,1 679, 
Ján Lichanec,"ĽS-HZDS, SMER",1 391, 
Štefan Orosz,"MOST-HÍD, SZ",1 272, 
Jozef Berki,RIS,1 264, 
Ondrej Berki,RIS,1 204, 
Rudolf Smriga,"MOST-HÍD, SZ",1 186, 
Andrej Karas,"ĽS-HZDS, SMER",1 184, 
Jana Uhrinová,"HZD, SNS",1 089, 
Vojtech Kökëny,SRK,1 067, 
Marián Habovčík,"KDH, SDKÚ-DS",1 017, 
Mário Keleti,NEKA,957, 
Barnabáš Kovács,"ASV, DS, SF",831, 
Viliam Vaš,"KDH, SDKÚ-DS",818, 
Július Balog,SĽS,812, 
Štefan Váradi,"MOST-HÍD, SZ",800, 
Ladislav Hladovec,SaS,743, 
Jaroslav Suja,SaS,723, 
Milan Fekeč,"HZD, SNS",709, 
Anton Badač,KSS,706, 
Ľubomíra Hroncová,KSS,706, 
Matúš Výboch,"HZD, SNS",701, 
Róbert Filka,"ASV, DS, SF",670, 
Jaroslav Hecko,EDS,629, 
Ján Antal,ÚSVIT,599, 
Mária Antalová,SĽS,580, 
Štefan Makši,EDS,579, 
Rastislav Kolesár,NEKA,571, 
Tibor Lakatoš,NEKA,504, 
Ján Kamenský,SaS,470, 
Ildikó Filipiaková,SaS,465, 
Jozef Pupala,KSS,445, 
Samuel Zubo,KSS,401, 
Lenka Kováčiková,ÚSVIT,385, 
Zdenek Očovan,"KDH, SDKÚ-DS",382, 
Dalibor Lang,SĽS,352, 
Pavel Grendel,KSS,344, 
Jozef Kocúr,SĽS,337, 
Milan Kušpál,KSS,254, 
Jana Nirházová,ZRS,221, 
Romana Tökölyová,ÚSVIT,220, 
Peter Vetrák,SĽS,210, 
Jana Švoňavová,ÚSVIT,189, 
Monika Cagáňová,ÚSVIT,187, 
Marcel Vranský,EDS,179, 
Elena Petroková,ÚSVIT,95, 
,,, 
Obvod Veľký Krtíš,,, 
,,, 
Ladislav Balík,SMK-MKP,2 136, 
Jozef Filkus,NEKA,1 873, 
Lóránt Gömöry,SMK-MKP,1 541, 
Marianna Salmášová,"ĽS-HZDS, SMER",1 483, 
Peter Libiak,"KDH, SDKÚ-DS",1 439, 
Dušan Farbiak,"HZD, SNS",960, 
Štefan Tóth,"ĽS-HZDS, SMER",955, 
Jozef Filip,NEKA,954, 
Aladár Bariak,"KDH, SDKÚ-DS",916, 
Ivan Bablena,"MOST-HÍD, SZ",782, 
Miroslav Hudec,"ASV, DS, SF",774, 
Ľuboslav Dobrocký,"KDS, OKS",670, 
Vladimír Zvara,ND,577, 
Július Makó,NEKA,524, 
Miroslav Kalmár,NEKA,479, 
Bohuslav Beňo,"KDS, OKS",339, 
Pavol Goda,SĽS,281, 
Juraj Stojka,KSS,213, 
Peter Homolya,ÚSVIT,194, 
Božena Šedrová,ÚSVIT,128, 
Miroslava Krahulecová,ÚSVIT,123, 
Ladislav Jonáš,SRK,50, 
,,, 
Obvod Zvolen,,, 
,,, 
Milan Marčok,"ĽS-HZDS, SMER",2 842, 
Lenka Balkovičová,"KDH, SDKÚ-DS",2 537, 
Ján Galád,EDS,2 534, 
Jaroslav Stehlík,SaS,2 208, 
Martin Kamenský,"KDH, SDKÚ-DS",2 043, 
Martin Caudt,"KDH, SDKÚ-DS",2 010, 
Ľuboslav Lepáček,NEKA,1 737, 
Ján Václavik,"KDH, SDKÚ-DS",1 672, 
Miroslav Gálik,"MOST-HÍD, SZ",1 154, 
Ľubica Balgová,ND,1 096, 
Mária Sujová,"HZD, SNS",1 011, 
Ľuba Chlupisová,"MOST-HÍD, SZ",989, 
Marta Sýkorová,"HZD, SNS",974, 
Anna Paľovová,SaS,880, 
Jozef Vígľaský,"ASV, DS, SF",866, 
Peter Melicherčík,SaS,752, 
Jozef Hrdlička,"HZD, SNS",676, 
Slavomír Hanuska,"HZD, SNS",662, 
Viera Valentová,SZS,454, 
Stanislav Cibula,ZRS,428, 
Ľubomír Rejko,KSS,416, 
Ľudmila Hadvigová,SZS,414, 
Jozef Belička,EDS,413, 
Jozef Balák,SZS,411, 
Alexander Španiel,"ASV, DS, SF",399, 
Alžbeta Kučerová,"HZD, SNS",398, 
Ľubomír Zubčák,SĽS,373, 
Miroslav Kováčik,ZRS,357, 
Peter Suchánek,KSS,353, 
Michal Storoška,"ASV, DS, SF",332, 
Pavol Kollárik,"ASV, DS, SF",322, 
Jaroslav Fekiač,ÚSVIT,315, 
Ivan Cako,KSS,303, 
Vladimír Michálek,SZS,296, 
Zuzana Koreňová,ÚSVIT,287, 
Ananije Nikolov,"MOST-HÍD, SZ",266, 
Katarína Lešková,ÚSVIT,256, 
Oto Getler,SNJ,254, 
Juraj Kukučka,"MOST-HÍD, SZ",252, 
Martina Paučová,ÚSVIT,236, 
Miroslav Mařík,KSS,230, 
Elena Mašlonková,LIGA,219, 
Ján Pálka,EDS,172, 
Martin Sciránka,EDS,149, 
Mária Fiľová,ÚSVIT,141, 
,,, 
Obvod Žarnovica,,, 
,,, 
Ján Tomáš,"HZD, SNS",1 079, 
Anna Miháliková,"KDH, SDKÚ-DS",765, 
Dušan Gréger,ND,582, 
Stanislav Lopúch,NEKA,562, 
Norbert Chano,"MOST-HÍD, SZ",461, 
Stanislav Maruška,"KDH, SDKÚ-DS",363, 
Róbert Žiak,NEKA,342, 
Radúz Kľačko,SNJ,318, 
Andrej Klimant,SaS,255, 
Svetozár Gavora,"KDS, OKS",234, 
Júlia Hlavačková,SaS,228, 
Pavel Budinský,ZRS,166, 
Martin Jančok,KSS,139, 
Lenka Farkašová,ÚSVIT,60, 
Martina Kováčová,ÚSVIT,59, 
Ivan Pokrívka,SĽS,54, 
,,, 
Obvod Žiar nad Hronom,,, 
,,, 
Daniel Gelien,"ĽS-HZDS, SMER",2 277, 
Marek Baláž,"KDH, SDKÚ-DS",1 992, 
Štefan Maceják,"KDH, SDKÚ-DS",1 675, 
Dušan Antal,NEKA,1 282, 
Radovan Junas,"KDH, SDKÚ-DS",987, 
Adriana Valentová,SaS,713, 
Zuzana Balážová,"ASV, DS, SF",640, 
Dušan Rajčan,SNJ,595, 
Karol Gubka,SaS,415, 
Alfréd Haško,"KDS, OKS",385, 
Monika Hašková,ÚSVIT,339, 
Július Hriň,SNJ,303, 
Vladimír Šimko,KSS,283, 
Jaroslav Murgač,KSS,266, 
Jozef Krátky,"KDS, OKS",251, 
Jarmila Kušpálová,"HZD, SNS",221, 
Slavomír Hudec,KSS,201, 
Pavel Tabernaus,KSS,192, 
Ján Stieranka,SĽS,176, 
Milan Kováč,"ASV, DS, SF",167, 
Stanislava Zábavíková,ÚSVIT,133, 
Miroslav Šalko,"ASV, DS, SF",129, 
Michaela Hurtíková,ÚSVIT,111, 
Jana Šarköziová,SRK,102, 
Jana Kačincová,ÚSVIT,93, 
,,, 
Prešovský kraj,,, 
,,, 
Obvod Bardejov,,, 
,,, 
Martin Šmilňák,NEKA,3 290, 
Martin Choma,"ĽS-HZDS, SMER",3 135, 
Jozef Kuchta,"ĽS-HZDS, SMER",3 014, 
Peter Prokopovič,"KDH, SDKÚ-DS",2 933, 
Vladimír Savčinský,"KDH, SDKÚ-DS",2 631, 
Ján Mika,"KDH, SDKÚ-DS",2 552, 
Ján Pataky,"KDH, SDKÚ-DS",1 984, 
Andrej Pavličko,NEKA,1 891, 
Dušan Divulit,SNS,1 764, 
Miloš Mikula,NEKA,1 731, 
Ján Labanc,NEKA,1 725, 
Anton Blajsko,NEKA,1 687, 
Mária Hankovská,SNS,1 545, 
Albín Cina,RIS,1 369, 
Marián Šoth,"ĽS-HZDS, SMER",1 331, 
Vincent Bujňák,NEKA,1 217, 
Ján Lukáč,NEKA,1 171, 
Ján Harňák,"LIGA, ND, SF, SZ",1 139, 
Anton Lamanec,NEKA,1 137, 
Jozef Jarina,NEKA,1 109, 
Štefan Kučmina,SaS,931, 
Milan Benka,SaS,854, 
Ján Maník,MOST-HÍD,789, 
Vladimír Kažimír,SaS,744, 
Stanislav Baláž,HZD,645, 
Miroslav Jurko,EDS,504, 
Vincent Kendra,"KDS, OKS",486, 
Rudolf Hudák,"LIGA, ND, SF, SZ",452, 
Silvia Laceková,"LIGA, ND, SF, SZ",451, 
Jana Semanová,"LIGA, ND, SF, SZ",400, 
Milan Mašša,NEKA,374, 
Juraj Novotný,ZRS,373, 
Mária Glovňová,ZRS,360, 
Peter Kosár,KSS,297, 
Martin Konfederák,ÚSVIT,277, 
Andrej Živčák,"LIGA, ND, SF, SZ",270, 
Ladislav Izdenczy,KSS,206, 
Karol Michalík,SRK,156, 
Štefan Peta,SMK-MKP,82, 
,,, 
Obvod Humenné,,, 
,,, 
Štefan Ladičkovský,"ĽS-HZDS, SMER",2 315, 
Mária Kulanová,"KDH, SDKÚ-DS",2 268, 
Monika Bálintová,"KDH, SDKÚ-DS",2 050, 
Andrej Semanco,"ĽS-HZDS, SMER",1 948, 
Mária Cehelská,NEKA,1 922, 
František Bazar,SNS,1 911, 
Jozef Babják,"KDH, SDKÚ-DS",1 808, 
Milan Mňahončak,SNS,1 804, 
Juraj Vaňo,NEKA,1 769, 
Alexander Bugyi,NEKA,1 743, 
Michal Kurťák,"KDH, SDKÚ-DS",1 408, 
Anna Sotaková,KSS,1 339, 
Benjamín Blaha,"KDH, SDKÚ-DS",1 230, 
Ladislav Štefko,NEKA,939, 
Peter Sinaj,HZD,923, 
Miroslav Porochnavý,"KDS, OKS",854, 
Ján Katkovčin,EDS,811, 
Jozef Novák,NEKA,633, 
Ján Voloch,SZS,610, 
Ján Blaško,NEKA,569, 
Silvia Cukrovaná,SDĽ,550, 
Július Buček,"LIGA, ND, SF, SZ",543, 
Jozef Gregorovič,MOST-HÍD,519, 
Ján Bober,KSS,509, 
Veronika Kocková,SZS,399, 
Jana Fecurová,ÚSVIT,394, 
Zdenek Novák,SZS,381, 
Juraj Bilec,ÚSVIT,352, 
Dušan Kapráľ,SZS,343, 
Ľuboš Kurej,SRK,289, 
Ľubica Burešová,"LIGA, ND, SF, SZ",288, 
Jozef Godarský,MOST-HÍD,283, 
Valéria Tkáčová,ASV,241, 
Lívia Grešová,EDS,237, 
Marek Juro,SaS,222, 
Štefan Gabria,ZRS,209, 
Marián Koky,SRK,202, 
Ján Rusinko,EDS,189, 
Lucia Grundzová,MOST-HÍD,176, 
Peter Henček,SZS,172, 
Milan Onufriak,MOST-HÍD,171, 
Andrej Žák,ASV,168, 
Pavol Charitun,DÚ,99, 
,,, 
Obvod Kežmarok,,, 
,,, 
Ján Hencel,NEKA,1 814, 
Ján Soliar,"KDH, SDKÚ-DS",1 695, 
Ľubomír Mačko,"KDH, SDKÚ-DS",1 608, 
Igor Šajtlava,NEKA,1 403, 
František Hanáček,"KDH, SDKÚ-DS",1 286, 
Marta Sabolová,NEKA,1 106, 
Radoslav Ščuka,RIS,1 104, 
Ján Depta,NEKA,1 103, 
František Holluj,"ĽS-HZDS, SMER",900, 
Peter Bendík,"ĽS-HZDS, SMER",808, 
Ján Turek,"ĽS-HZDS, SMER",755, 
Jozef Gurecka,SNS,682, 
Anna Jurgovianová,HZD,675, 
Pavol Štec,HZD,581, 
Andrej Višňovský,"LIGA, ND, SF, SZ",555, 
Ján Fiolek,SDĽ,471, 
Juraj Fabis,NEKA,446, 
Jakub Horváth,SRK,432, 
Peter Repčák,EDS,387, 
Jozef Krok,"LIGA, ND, SF, SZ",381, 
Matúš Polák,NEKA,347, 
Martin Noga,NEKA,335, 
Štefan Rusnák,SaS,329, 
Eva Raffajová,SaS,312, 
Jolana Bjalončíková,ZRS,293, 
Michal Brincko,HZD,288, 
Jozef Glevaňák,NEKA,269, 
Vladimír Jakubčo,EDS,165, 
Martin Gallik,ÚSVIT,157, 
Pavol Stašák,HZD,153, 
Bartolomej Kubík,KSS,136, 
Peter Štefaňák,MOST-HÍD,103, 
,,, 
Obvod Levoča,,, 
,,, 
Jozef Bača,"KDH, SDKÚ-DS",1 327, 
Peter Pitoňák,"ĽS-HZDS, SMER",1 277, 
Anton Drahomirecký,"KDS, OKS",968, 
Miroslav Vilkovský,"ĽS-HZDS, SMER",930, 
Miroslav Dolanský,HZD,640, 
Dušan Kresťanko,NEKA,543, 
Katarína Wagnerová,LS,379, 
Vladimír Tomko,KSS,316, 
Pavol Rosina,"LIGA, ND, SF, SZ",301, 
Júlia Čurillová,EDS,264, 
Mária Hagovská,SaS,259, 
Cyril Holub,SRK,167, 
František Kováčik,SNS,163, 
Emil Smik,SaS,156, 
Ladislav Mirga,SRK,146, 
Vladimír Chovanec,HZD,137, 
Iveta Polláková,"LIGA, ND, SF, SZ",117, 
Blanka Maľáková,ZRS,99, 
Dana Palza,"LIGA, ND, SF, SZ",96, 
Lucia Muchová,ZRS,80, 
Róbert Mogrovič,EDS,71, 
Mikuláš Muri,EDS,64, 
Štefan Sýkora,HZD,57, 
Imrich Kováč,ÚSVIT,26, 
,,, 
Obvod Medzilaborce,,, 
,,, 
Ľuboš Martinák,"ĽS-HZDS, SMER",1 011, 
Peter Barna,HZD,277, 
Alexander Onufrák,"KDH, SDKÚ-DS",268, 
Michal Cipka,ÚSVIT,40, 
Miroslav Kuruc,SDĽ,24, 
,,, 
Obvod Poprad,,, 
,,, 
Jozef Janiga,"ĽS-HZDS, SMER",2 431, 
Anton Andráš,"KDH, SDKÚ-DS",2 400, 
Martin Lavko,"ĽS-HZDS, SMER",2 299, 
Jozef Beňo,"KDH, SDKÚ-DS",2 288, 
Igor Wzoš,"KDH, SDKÚ-DS",2 155, 
Ján Mokoš,NEKA,2 035, 
Miroslav Glevaňák,"KDH, SDKÚ-DS",1 919, 
Ľudmila Rešovská,"ĽS-HZDS, SMER",1 766, 
Adrián Kromka,HZD,1 735, 
Ján Mlynár,"ĽS-HZDS, SMER",1 720, 
Štefan Pčola,"LIGA, ND, SF, SZ",1 554, 
Slavomír Božoň,NEKA,1 429, 
Jana Jakubčáková,"ĽS-HZDS, SMER",1 363, 
Ivan Zima,SaS,1 309, 
Anna Ondrušeková,NEKA,1 220, 
Peter Brenišin,NEKA,1 175, 
Ivan Čičmanec,HZD,1 071, 
Pavol Bekeš,NEKA,1 056, 
Jozef Bednár,SaS,1 047, 
Peter Dujava,SNS,1 030, 
Anton Hanušín,SaS,1 028, 
Stanislav Baran,HZD,948, 
Ján Ryša,NEKA,919, 
Daniel Surgent,HZD,906, 
Ján Dravecký,"KDS, OKS",876, 
František Kornaj,"LIGA, ND, SF, SZ",802, 
Ján Zoričák,"LIGA, ND, SF, SZ",704, 
Peter Roth,"KDS, OKS",648, 
Vladimír Košťál,SaS,611, 
Marek Šperka,HZD,599, 
Jozef Miloslav Hurban,"LIGA, ND, SF, SZ",590, 
Ján Blaščák,NEKA,558, 
Milan Glovňa,KSS,451, 
Jozef Štefaňák,NEKA,433, 
Peter Lazor,SNS,418, 
Martin Ščuka,SRK,404, 
Emília Ringošová,"LIGA, ND, SF, SZ",395, 
Lenka Kruppová,SNS,394, 
Beáta Rothová,EDS,371, 
Oskár Malovecký,"LIGA, ND, SF, SZ",349, 
Dana Vrzalová,SNS,346, 
Ľudovít Kopinský,EDS,343, 
Rajmund Frisik,EDS,331, 
Pavol Dubieľ,"KDS, OKS",313, 
Miroslav Nytra,NEKA,302, 
Vojtech Šariský,RIS,301, 
Katarína Palenčárová,ZRS,281, 
Tibor Palguta,MOST-HÍD,268, 
Andrea Tudíková,EDS,252, 
Branislav Sroka,"LIGA, ND, SF, SZ",240, 
Alojz Paračka,ZRS,210, 
Róbert Gabčo,SRK,209, 
Jozef Klus,EDS,208, 
Juraj Procházka,SNS,199, 
Jaroslava Vojtušová,ZRS,136, 
,,, 
Obvod Prešov,,, 
,,, 
Milan Benč,HZD,4 629, 
Miloslav Mihok,"KDH, SDKÚ-DS",4 467, 
Vladimír Palša,"ĽS-HZDS, SMER",4 373, 
Ján Dobrovič,"ĽS-HZDS, SMER",4 219, 
Rastislav Mochnacký,"KDH, SDKÚ-DS",4 148, 
Peter Vaščák,"KDH, SDKÚ-DS",4 098, 
Štefánia Andraščíková,"LIGA, ND, SF, SZ",4 065, 
Ján Balún,"KDH, SDKÚ-DS",3 943, 
Mária Kusendová,"ĽS-HZDS, SMER",3 794, 
Igor Smolko,"ĽS-HZDS, SMER",3 779, 
Václav Mihok,"ĽS-HZDS, SMER",3 775, 
Marián Bača,NEKA,3 590, 
René Pucher,NEKA,3 376, 
Karol Kyslan,SaS,3 301, 
Karol Kyslan,"LIGA, ND, SF, SZ",3 095, 
Anton Bidovský,NEKA,2 871, 
Ivan Benko,NEKA,2 696, 
Ľubomír Duplák,"ĽS-HZDS, SMER",2 680, 
Jaroslav Suchý,NEKA,2 649, 
Rudolf Smik,"LIGA, ND, SF, SZ",2 484, 
Ján Garaj,"ĽS-HZDS, SMER",2 249, 
Richard Drutarovský,SaS,2 013, 
Teodor Fedor Vico,MOST-HÍD,1 966, 
Jozef Čorba,NEKA,1 836, 
Vladislav Ščešňák,"ĽS-HZDS, SMER",1 828, 
Ivan Baláž,NEKA,1 794, 
Milan Dreveňák,NEKA,1 745, 
Jana Mýtniková,NEKA,1 706, 
Branko Benko,"LIGA, ND, SF, SZ",1 672, 
Gabriela Markovičová,NEKA,1 664, 
Milan Pribula,"LIGA, ND, SF, SZ",1 662, 
Ján Pavuk,"LIGA, ND, SF, SZ",1 635, 
Ladislav Babuščák,SaS,1 552, 
Ľuba Kráľová,NEKA,1 550, 
Janette Langová,SaS,1 513, 
Martin Buranovský,NEKA,1 511, 
Viera Kuchárová,NEKA,1 503, 
Štefan Hanigovský,NEKA,1 467, 
Richard Schneider,NEKA,1 461, 
Dušan Demčák,NEKA,1 414, 
Miroslav Makara,NEKA,1 414, 
Dušan Mamrilla,SaS,1 398, 
Miroslav Duda,HZD,1 361, 
Marián Kohut,NEKA,1 345, 
Jozef Lukáč,HZD,1 322, 
Richard Švihura,SaS,1 291, 
Marián Estočko,NEKA,1 275, 
Radko Lapoš,NEKA,1 274, 
Daniela Štieberová,NEKA,1 270, 
Peter Švorc,HZD,1 262, 
Martin Komár,"KDS, OKS",1 213, 
Michal Krupa,"KDS, OKS",1 194, 
Ľuboš Čorej,"LIGA, ND, SF, SZ",1 184, 
Milan Briešťanský,"LIGA, ND, SF, SZ",1 170, 
Andrej Bega,HZD,1 139, 
Jozef Kipikaša,SNS,1 106, 
Ľubomír Ličák,HZD,1 097, 
Mikuláš Bodnár,NEKA,1 088, 
Igor Kivader,NEKA,1 079, 
Stanislav Baloga,HZD,1 077, 
Jozef Dušenka,"LIGA, ND, SF, SZ",1 075, 
Martina Fujdová,SaS,1 072, 
Ľubomír Safko,SaS,1 065, 
Richard Hympán,"LIGA, ND, SF, SZ",1 058, 
Eva Michaeli,EDS,1 031, 
Jaroslav Remeta,SaS,1 023, 
Peter Krajňák,MOST-HÍD,1 016, 
Pavol Herman,NEKA,970, 
František Ksenzsigh,SaS,969, 
Mária Klebanová,HZD,871, 
Ján Molnár,HZD,860, 
Danica Fazekašová,EDS,842, 
Cyril Leško,SNS,839, 
Jozef Leško,HZD,830, 
Andrej Tudor,KSS,828, 
Michal Balog,EDS,777, 
Jozef Vaľko,"LIGA, ND, SF, SZ",776, 
Romana Birošová,KSS,774, 
Peter Zakuťanský,MOST-HÍD,761, 
Igor Dužda,SRK,754, 
Milan Kručay,MOST-HÍD,743, 
Mário Garbera,Misia 21,743, 
Pavol Kopčák,ZRS,732, 
Eva Čechová,SNJ,725, 
Slavomír Hirjak,EDS,699, 
Mikuláš Žemlička,Misia 21,689, 
František Kurilla,NEKA,668, 
Dušan Lörinc,HZD,663, 
Teťana Ustohalová,HZD,623, 
Ľuboslav Krajňák,ÚSVIT,616, 
Renáta Komárová,MOST-HÍD,576, 
Radoslav Gáll,SNS,570, 
Igor Kreta,KSS,566, 
Ľubica Zánová,Misia 21,557, 
Ladislav Stredňák,KSS,539, 
Rudolf Vlaháč,NEKA,510, 
Michal Mamrilla,KSS,499, 
Miroslava Spodniaková,EDS,476, 
Peter Vozár,NF,463, 
Eva Šmalcová,NF,451, 
Judita Kyselá,Misia 21,438, 
Peter Bugár,SDĽ,394, 
Anton Feník,NEKA,339, 
Miroslav Lacko,RIS,317, 
Dušan Fedoročko,EDS,280, 
Miloš Sabol,SMK-MKP,138, 
,,, 
Obvod Sabinov,,, 
,,, 
Vladimír Jánošík,"ĽS-HZDS, SMER",2 119, 
Pavel Slaninka,"KDH, SDKÚ-DS",1 688, 
Lucia Mihoková,"KDH, SDKÚ-DS",1 650, 
Dušan Majerčák,"ĽS-HZDS, SMER",1 637, 
Bartolomej Leško,NEKA,1 195, 
Florián Giňo,SRK,848, 
Stanislav Varga,"LIGA, ND, SF, SZ",843, 
Ladislav Duda,SRK,827, 
Miroslav Poklemba,SNS,822, 
Miroslav Janiga,ASV,809, 
Lambert Kaleja,SRK,732, 
Katarína Dolinská,LS,477, 
Vladimír Chiškár,EDS,410, 
Gabriel Huraj,SaS,367, 
Peter Kocurko,HZD,367, 
Andrea Zborovjanová,ÚSVIT,367, 
Mária Galajdová,ZRS,366, 
Lucia Chovanová,EDS,352, 
Igor Lazorik,"LIGA, ND, SF, SZ",350, 
Ladislav Rabatin,SNS,344, 
Vladimír Reviľák,"LIGA, ND, SF, SZ",323, 
Erik Dlugoš,EDS,292, 
Dominika Komišaková,"KDS, OKS",275, 
Jozef Filičko,MOST-HÍD,214, 
Marek Karlík,"LIGA, ND, SF, SZ",204, 
Jaroslav Kundrát,EDS,196, 
Marko Urdzik,HZD,174, 
Katarína Kopilcová,MOST-HÍD,143, 
Ľudmila Liptáková,MOST-HÍD,133, 
Peter Onofrej,HZD,126, 
,,, 
Obvod Snina,,, 
,,, 
Ján Paľovčík,"ĽS-HZDS, SMER",1 469, 
Ján Alušík,SaS,1 423, 
Jozef Gajdoš,NEKA,1 417, 
Ján Holinka,"KDH, SDKÚ-DS",1 398, 
Ladislav Alušík,SaS,1 123, 
Marián Kníž,SNS,893, 
Juraj Skrip,NEKA,838, 
Ján Kníž,"ĽS-HZDS, SMER",808, 
Anton Vass,"KDH, SDKÚ-DS",786, 
Monika Rybakovová,MOST-HÍD,766, 
Ľubica Lattová,NEKA,655, 
Miroslav Buraľ,NEKA,612, 
Miroslav Kulik,KSS,435, 
Ján Hreha,SNS,427, 
Žaneta Grundzová,SRK,414, 
Mikuláš Petriščák,NEKA,399, 
Jaroslav Kirňák,NEKA,381, 
Ľubomír Fečík,ÚSVIT,192, 
Michal Vajda,EDS,171, 
Miroslav Magura,ZRS,168, 
Zita Greňová,SaS,159, 
Ján Bajus,DÚ,154, 
Mária Jaňovková,SDĽ,149, 
Milan Polačko,ZRS,107, 
Kristián Huňara,NEKA,98, 
Vlasta Kupicová,ZRS,91, 
Alexander Sura,DÚ,87, 
Nadežda Kovaľová,DÚ,61, 
Juraj Kovaľ,ASV,28, 
Adriana Mandríková,SZS,18, 
,,, 
Obvod Stará Ľubovňa,,, 
,,, 
Zita Pleštinská,"KDH, SDKÚ-DS",2 212, 
Valent Jaržembovský,NEKA,2 211, 
Jozef Eštočin,"ĽS-HZDS, SMER",2 120, 
Jozef Kandráč,"KDH, SDKÚ-DS",2 093, 
